"Proprietary Name","NDC Package Code","Strength","Dosage Form","Route","Appl. No.","Labeler Name","Product NDC","Nonproprietary Name","Substance Name","Product Type Name","Start Marketing Date","End Marketing Date","Market Category","Package Description","Pharm Class","DEA","Sample Package","Listing Record Certified Through:"
"atomoxetine","16714-757-01","25 mg/1","CAPSULE","ORAL","ANDA079019","Northstar Rx LLC","16714-757","atomoxetine","ATOMOXETINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/01/2018","N/A","ANDA","30 CAPSULE in 1 BOTTLE (16714-757-01)","Norepinephrine Reuptake Inhibitor [EPC],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"atomoxetine","16714-758-01","40 mg/1","CAPSULE","ORAL","ANDA079019","Northstar Rx LLC","16714-758","atomoxetine","ATOMOXETINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/01/2018","N/A","ANDA","30 CAPSULE in 1 BOTTLE (16714-758-01)","Norepinephrine Reuptake Inhibitor [EPC],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"atomoxetine","16714-759-01","60 mg/1","CAPSULE","ORAL","ANDA079019","Northstar Rx LLC","16714-759","atomoxetine","ATOMOXETINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/01/2018","N/A","ANDA","30 CAPSULE in 1 BOTTLE (16714-759-01)","Norepinephrine Reuptake Inhibitor [EPC],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"atomoxetine","16714-760-01","80 mg/1","CAPSULE","ORAL","ANDA079019","Northstar Rx LLC","16714-760","atomoxetine","ATOMOXETINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/01/2018","N/A","ANDA","30 CAPSULE in 1 BOTTLE (16714-760-01)","Norepinephrine Reuptake Inhibitor [EPC],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"atomoxetine","16714-761-01","100 mg/1","CAPSULE","ORAL","ANDA079019","Northstar Rx LLC","16714-761","atomoxetine","ATOMOXETINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/01/2018","N/A","ANDA","30 CAPSULE in 1 BOTTLE (16714-761-01)","Norepinephrine Reuptake Inhibitor [EPC],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"Atomoxetine","31722-714-30","10 mg/1","CAPSULE","ORAL","ANDA202682","Camber Pharmaceuticals, Inc.","31722-714","Atomoxetine","ATOMOXETINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","03/11/2021","N/A","ANDA","30 CAPSULE in 1 BOTTLE (31722-714-30)","Norepinephrine Reuptake Inhibitor [EPC],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"Atomoxetine","31722-715-30","18 mg/1","CAPSULE","ORAL","ANDA202682","Camber Pharmaceuticals, Inc.","31722-715","Atomoxetine","ATOMOXETINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","03/11/2021","N/A","ANDA","30 CAPSULE in 1 BOTTLE (31722-715-30)","Norepinephrine Reuptake Inhibitor [EPC],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"Atomoxetine","31722-716-30","25 mg/1","CAPSULE","ORAL","ANDA202682","Camber Pharmaceuticals, Inc.","31722-716","Atomoxetine","ATOMOXETINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","03/11/2021","N/A","ANDA","30 CAPSULE in 1 BOTTLE (31722-716-30)","Norepinephrine Reuptake Inhibitor [EPC],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"Atomoxetine","31722-717-30","40 mg/1","CAPSULE","ORAL","ANDA202682","Camber Pharmaceuticals, Inc.","31722-717","Atomoxetine","ATOMOXETINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","03/11/2021","N/A","ANDA","30 CAPSULE in 1 BOTTLE (31722-717-30)","Norepinephrine Reuptake Inhibitor [EPC],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"Atomoxetine","31722-718-30","60 mg/1","CAPSULE","ORAL","ANDA202682","Camber Pharmaceuticals, Inc.","31722-718","Atomoxetine","ATOMOXETINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","03/11/2021","N/A","ANDA","30 CAPSULE in 1 BOTTLE (31722-718-30)","Norepinephrine Reuptake Inhibitor [EPC],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"Atomoxetine","31722-719-30","80 mg/1","CAPSULE","ORAL","ANDA202682","Camber Pharmaceuticals, Inc.","31722-719","Atomoxetine","ATOMOXETINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","03/11/2021","N/A","ANDA","30 CAPSULE in 1 BOTTLE (31722-719-30)","Norepinephrine Reuptake Inhibitor [EPC],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"Atomoxetine","31722-720-30","100 mg/1","CAPSULE","ORAL","ANDA202682","Camber Pharmaceuticals, Inc.","31722-720","Atomoxetine","ATOMOXETINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","03/11/2021","N/A","ANDA","30 CAPSULE in 1 BOTTLE (31722-720-30)","Norepinephrine Reuptake Inhibitor [EPC],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"Atomoxetine","42291-064-30","10 mg/1","CAPSULE","ORAL","ANDA079022","AvKARE","42291-064","Atomoxetine","ATOMOXETINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","04/12/2022","N/A","ANDA","30 CAPSULE in 1 BOTTLE (42291-064-30)","Norepinephrine Reuptake Inhibitor [EPC],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2027"
"Atomoxetine","42291-065-30","18 mg/1","CAPSULE","ORAL","ANDA079022","AvKARE","42291-065","Atomoxetine","ATOMOXETINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","04/12/2022","N/A","ANDA","30 CAPSULE in 1 BOTTLE (42291-065-30)","Norepinephrine Reuptake Inhibitor [EPC],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2027"
"Atomoxetine","42291-066-30","25 mg/1","CAPSULE","ORAL","ANDA079022","AvKARE","42291-066","Atomoxetine","ATOMOXETINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","04/12/2022","N/A","ANDA","30 CAPSULE in 1 BOTTLE (42291-066-30)","Norepinephrine Reuptake Inhibitor [EPC],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2027"
"Atomoxetine","42291-067-30","40 mg/1","CAPSULE","ORAL","ANDA079022","AvKARE","42291-067","Atomoxetine","ATOMOXETINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","04/12/2022","N/A","ANDA","30 CAPSULE in 1 BOTTLE (42291-067-30)","Norepinephrine Reuptake Inhibitor [EPC],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2027"
"Atomoxetine","42291-068-30","60 mg/1","CAPSULE","ORAL","ANDA079022","AvKARE","42291-068","Atomoxetine","ATOMOXETINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","04/12/2022","N/A","ANDA","30 CAPSULE in 1 BOTTLE (42291-068-30)","Norepinephrine Reuptake Inhibitor [EPC],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2027"
"Atomoxetine","42291-069-30","80 mg/1","CAPSULE","ORAL","ANDA079022","AvKARE","42291-069","Atomoxetine","ATOMOXETINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","04/12/2022","N/A","ANDA","30 CAPSULE in 1 BOTTLE (42291-069-30)","Norepinephrine Reuptake Inhibitor [EPC],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2027"
"Atomoxetine","42291-070-30","100 mg/1","CAPSULE","ORAL","ANDA079022","AvKARE","42291-070","Atomoxetine","ATOMOXETINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","04/12/2022","N/A","ANDA","30 CAPSULE in 1 BOTTLE (42291-070-30)","Norepinephrine Reuptake Inhibitor [EPC],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2027"
"Atomoxetine","50090-6127-0","80 mg/1","CAPSULE","ORAL","ANDA202682","A-S Medication Solutions","50090-6127","Atomoxetine","ATOMOXETINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/03/2022","N/A","ANDA","30 CAPSULE in 1 BOTTLE (50090-6127-0)","Norepinephrine Reuptake Inhibitor [EPC],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2027"
"Atomoxetine","50090-6143-0","40 mg/1","CAPSULE","ORAL","ANDA202682","A-S Medication Solutions","50090-6143","Atomoxetine","ATOMOXETINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/04/2022","N/A","ANDA","30 CAPSULE in 1 BOTTLE (50090-6143-0)","Norepinephrine Reuptake Inhibitor [EPC],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"Atomoxetine","50090-6144-0","100 mg/1","CAPSULE","ORAL","ANDA202682","A-S Medication Solutions","50090-6144","Atomoxetine","ATOMOXETINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/04/2022","N/A","ANDA","30 CAPSULE in 1 BOTTLE (50090-6144-0)","Norepinephrine Reuptake Inhibitor [EPC],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"Atomoxetine","50090-6254-0","60 mg/1","CAPSULE","ORAL","ANDA079022","A-S Medication Solutions","50090-6254","Atomoxetine","ATOMOXETINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/02/2022","N/A","ANDA","30 CAPSULE in 1 BOTTLE (50090-6254-0)","Norepinephrine Reuptake Inhibitor [EPC],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"Atomoxetine","50090-6289-0","40 mg/1","CAPSULE","ORAL","ANDA079022","A-S Medication Solutions","50090-6289","Atomoxetine","ATOMOXETINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/19/2022","N/A","ANDA","30 CAPSULE in 1 BOTTLE (50090-6289-0)","Norepinephrine Reuptake Inhibitor [EPC],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"Atomoxetine","50090-6444-0","60 mg/1","CAPSULE","ORAL","ANDA079016","A-S Medication Solutions","50090-6444","Atomoxetine","ATOMOXETINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","04/19/2023","N/A","ANDA","30 CAPSULE in 1 BOTTLE (50090-6444-0)","Norepinephrine Reuptake Inhibitor [EPC],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"Atomoxetine","50090-6511-0","80 mg/1","CAPSULE","ORAL","ANDA079022","A-S Medication Solutions","50090-6511","Atomoxetine","ATOMOXETINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/31/2023","N/A","ANDA","30 CAPSULE in 1 BOTTLE (50090-6511-0)","Norepinephrine Reuptake Inhibitor [EPC],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"Atomoxetine","50090-6512-0","25 mg/1","CAPSULE","ORAL","ANDA079022","A-S Medication Solutions","50090-6512","Atomoxetine","ATOMOXETINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/01/2023","N/A","ANDA","30 CAPSULE in 1 BOTTLE (50090-6512-0)","Norepinephrine Reuptake Inhibitor [EPC],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"Atomoxetine","50090-6513-0","40 mg/1","CAPSULE","ORAL","ANDA079016","A-S Medication Solutions","50090-6513","Atomoxetine","ATOMOXETINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/01/2023","N/A","ANDA","30 CAPSULE in 1 BOTTLE (50090-6513-0)","Norepinephrine Reuptake Inhibitor [EPC],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"Atomoxetine","50090-6703-0","25 mg/1","CAPSULE","ORAL","ANDA079016","A-S Medication Solutions","50090-6703","Atomoxetine","ATOMOXETINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","09/26/2023","N/A","ANDA","30 CAPSULE in 1 BOTTLE (50090-6703-0)","Norepinephrine Reuptake Inhibitor [EPC],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"atomoxetine","50090-7342-0","25 mg/1","CAPSULE","ORAL","ANDA079019","A-S Medication Solutions","50090-7342","atomoxetine","ATOMOXETINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/16/2024","N/A","ANDA","30 CAPSULE in 1 BOTTLE (50090-7342-0)","Norepinephrine Reuptake Inhibitor [EPC],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"atomoxetine","50090-7397-0","60 mg/1","CAPSULE","ORAL","ANDA079019","A-S Medication Solutions","50090-7397","atomoxetine","ATOMOXETINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/23/2024","N/A","ANDA","30 CAPSULE in 1 BOTTLE (50090-7397-0)","Norepinephrine Reuptake Inhibitor [EPC],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"atomoxetine","50090-7462-0","40 mg/1","CAPSULE","ORAL","ANDA079019","A-S Medication Solutions","50090-7462","atomoxetine","ATOMOXETINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","11/19/2024","N/A","ANDA","30 CAPSULE in 1 BOTTLE (50090-7462-0)","Norepinephrine Reuptake Inhibitor [EPC],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"atomoxetine","50090-7463-0","100 mg/1","CAPSULE","ORAL","ANDA079019","A-S Medication Solutions","50090-7463","atomoxetine","ATOMOXETINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","11/19/2024","N/A","ANDA","30 CAPSULE in 1 BOTTLE (50090-7463-0)","Norepinephrine Reuptake Inhibitor [EPC],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"Atomoxetine","55111-519-30","10 mg/1","CAPSULE","ORAL","ANDA090609","Dr. Reddy's Laboratories Limited","55111-519","Atomoxetine","ATOMOXETINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/23/2018","N/A","ANDA","30 CAPSULE in 1 BOTTLE (55111-519-30)","Norepinephrine Reuptake Inhibitor [EPC],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"Atomoxetine","55111-519-78","10 mg/1","CAPSULE","ORAL","ANDA090609","Dr. Reddy's Laboratories Limited","55111-519","Atomoxetine","ATOMOXETINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/23/2018","N/A","ANDA","100 BLISTER PACK in 1 CARTON (55111-519-78)  / 10 CAPSULE in 1 BLISTER PACK (55111-519-79)","Norepinephrine Reuptake Inhibitor [EPC],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"Atomoxetine","55111-519-05","10 mg/1","CAPSULE","ORAL","ANDA090609","Dr. Reddy's Laboratories Limited","55111-519","Atomoxetine","ATOMOXETINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/23/2018","N/A","ANDA","500 CAPSULE in 1 BOTTLE (55111-519-05)","Norepinephrine Reuptake Inhibitor [EPC],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"Atomoxetine","55111-520-05","18 mg/1","CAPSULE","ORAL","ANDA090609","Dr. Reddy's Laboratories Limited","55111-520","Atomoxetine","ATOMOXETINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/23/2018","N/A","ANDA","500 CAPSULE in 1 BOTTLE (55111-520-05)","Norepinephrine Reuptake Inhibitor [EPC],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"Atomoxetine","55111-520-78","18 mg/1","CAPSULE","ORAL","ANDA090609","Dr. Reddy's Laboratories Limited","55111-520","Atomoxetine","ATOMOXETINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/23/2018","N/A","ANDA","100 BLISTER PACK in 1 CARTON (55111-520-78)  / 10 CAPSULE in 1 BLISTER PACK (55111-520-79)","Norepinephrine Reuptake Inhibitor [EPC],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"Atomoxetine","55111-520-30","18 mg/1","CAPSULE","ORAL","ANDA090609","Dr. Reddy's Laboratories Limited","55111-520","Atomoxetine","ATOMOXETINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/23/2018","N/A","ANDA","30 CAPSULE in 1 BOTTLE (55111-520-30)","Norepinephrine Reuptake Inhibitor [EPC],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"Atomoxetine","55111-521-30","40 mg/1","CAPSULE","ORAL","ANDA090609","Dr. Reddy's Laboratories Limited","55111-521","Atomoxetine","ATOMOXETINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/23/2018","N/A","ANDA","30 CAPSULE in 1 BOTTLE (55111-521-30)","Norepinephrine Reuptake Inhibitor [EPC],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"Atomoxetine","55111-521-78","40 mg/1","CAPSULE","ORAL","ANDA090609","Dr. Reddy's Laboratories Limited","55111-521","Atomoxetine","ATOMOXETINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/23/2018","N/A","ANDA","100 BLISTER PACK in 1 CARTON (55111-521-78)  / 10 CAPSULE in 1 BLISTER PACK (55111-521-79)","Norepinephrine Reuptake Inhibitor [EPC],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"Atomoxetine","55111-521-05","40 mg/1","CAPSULE","ORAL","ANDA090609","Dr. Reddy's Laboratories Limited","55111-521","Atomoxetine","ATOMOXETINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/23/2018","N/A","ANDA","500 CAPSULE in 1 BOTTLE (55111-521-05)","Norepinephrine Reuptake Inhibitor [EPC],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"Atomoxetine","55111-522-78","60 mg/1","CAPSULE","ORAL","ANDA090609","Dr. Reddy's Laboratories Limited","55111-522","Atomoxetine","ATOMOXETINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/23/2018","N/A","ANDA","100 BLISTER PACK in 1 CARTON (55111-522-78)  / 10 CAPSULE in 1 BLISTER PACK (55111-522-79)","Norepinephrine Reuptake Inhibitor [EPC],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"Atomoxetine","55111-522-05","60 mg/1","CAPSULE","ORAL","ANDA090609","Dr. Reddy's Laboratories Limited","55111-522","Atomoxetine","ATOMOXETINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/23/2018","N/A","ANDA","500 CAPSULE in 1 BOTTLE (55111-522-05)","Norepinephrine Reuptake Inhibitor [EPC],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"Atomoxetine","55111-522-30","60 mg/1","CAPSULE","ORAL","ANDA090609","Dr. Reddy's Laboratories Limited","55111-522","Atomoxetine","ATOMOXETINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/23/2018","N/A","ANDA","30 CAPSULE in 1 BOTTLE (55111-522-30)","Norepinephrine Reuptake Inhibitor [EPC],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"Atomoxetine","55111-528-78","25 mg/1","CAPSULE","ORAL","ANDA090609","Dr. Reddy's Laboratories Limited","55111-528","Atomoxetine","ATOMOXETINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/23/2018","N/A","ANDA","100 BLISTER PACK in 1 CARTON (55111-528-78)  / 10 CAPSULE in 1 BLISTER PACK (55111-528-79)","Norepinephrine Reuptake Inhibitor [EPC],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"Atomoxetine","55111-528-05","25 mg/1","CAPSULE","ORAL","ANDA090609","Dr. Reddy's Laboratories Limited","55111-528","Atomoxetine","ATOMOXETINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/23/2018","N/A","ANDA","500 CAPSULE in 1 BOTTLE (55111-528-05)","Norepinephrine Reuptake Inhibitor [EPC],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"Atomoxetine","55111-528-30","25 mg/1","CAPSULE","ORAL","ANDA090609","Dr. Reddy's Laboratories Limited","55111-528","Atomoxetine","ATOMOXETINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/23/2018","N/A","ANDA","30 CAPSULE in 1 BOTTLE (55111-528-30)","Norepinephrine Reuptake Inhibitor [EPC],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"Atomoxetine","55111-563-78","80 mg/1","CAPSULE","ORAL","ANDA090609","Dr. Reddy's Laboratories Limited","55111-563","Atomoxetine","ATOMOXETINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/23/2018","N/A","ANDA","100 BLISTER PACK in 1 CARTON (55111-563-78)  / 10 CAPSULE in 1 BLISTER PACK (55111-563-79)","Norepinephrine Reuptake Inhibitor [EPC],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"Atomoxetine","55111-563-05","80 mg/1","CAPSULE","ORAL","ANDA090609","Dr. Reddy's Laboratories Limited","55111-563","Atomoxetine","ATOMOXETINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/23/2018","N/A","ANDA","500 CAPSULE in 1 BOTTLE (55111-563-05)","Norepinephrine Reuptake Inhibitor [EPC],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"Atomoxetine","55111-563-30","80 mg/1","CAPSULE","ORAL","ANDA090609","Dr. Reddy's Laboratories Limited","55111-563","Atomoxetine","ATOMOXETINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/23/2018","N/A","ANDA","30 CAPSULE in 1 BOTTLE (55111-563-30)","Norepinephrine Reuptake Inhibitor [EPC],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"Atomoxetine","55111-564-78","100 mg/1","CAPSULE","ORAL","ANDA090609","Dr. Reddy's Laboratories Limited","55111-564","Atomoxetine","ATOMOXETINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/23/2018","N/A","ANDA","100 BLISTER PACK in 1 CARTON (55111-564-78)  / 10 CAPSULE in 1 BLISTER PACK (55111-564-79)","Norepinephrine Reuptake Inhibitor [EPC],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"Atomoxetine","55111-564-05","100 mg/1","CAPSULE","ORAL","ANDA090609","Dr. Reddy's Laboratories Limited","55111-564","Atomoxetine","ATOMOXETINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/23/2018","N/A","ANDA","500 CAPSULE in 1 BOTTLE (55111-564-05)","Norepinephrine Reuptake Inhibitor [EPC],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
