"Proprietary Name","NDC Package Code","Strength","Dosage Form","Route","Appl. No.","Labeler Name","Product NDC","Nonproprietary Name","Substance Name","Product Type Name","Start Marketing Date","End Marketing Date","Market Category","Package Description","Pharm Class","DEA","Sample Package","Listing Record Certified Through:"
"Lisdexamfetamine Dimesylate","0378-6857-77","40 mg/1","CAPSULE","ORAL","ANDA202835","Mylan Pharmaceuticals Inc.","0378-6857","lisdexamfetamine","LISDEXAMFETAMINE DIMESYLATE","HUMAN PRESCRIPTION DRUG","08/25/2023","N/A","ANDA","90 CAPSULE in 1 BOTTLE, PLASTIC (0378-6857-77)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Lisdexamfetamine Dimesylate","0378-6858-77","50 mg/1","CAPSULE","ORAL","ANDA202835","Mylan Pharmaceuticals Inc.","0378-6858","lisdexamfetamine","LISDEXAMFETAMINE DIMESYLATE","HUMAN PRESCRIPTION DRUG","08/25/2023","N/A","ANDA","90 CAPSULE in 1 BOTTLE, PLASTIC (0378-6858-77)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Lisdexamfetamine Dimesylate","0378-6859-77","60 mg/1","CAPSULE","ORAL","ANDA202835","Mylan Pharmaceuticals Inc.","0378-6859","lisdexamfetamine","LISDEXAMFETAMINE DIMESYLATE","HUMAN PRESCRIPTION DRUG","08/25/2023","N/A","ANDA","90 CAPSULE in 1 BOTTLE, PLASTIC (0378-6859-77)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Lisdexamfetamine Dimesylate","0378-6860-77","70 mg/1","CAPSULE","ORAL","ANDA202835","Mylan Pharmaceuticals Inc.","0378-6860","lisdexamfetamine","LISDEXAMFETAMINE DIMESYLATE","HUMAN PRESCRIPTION DRUG","08/25/2023","N/A","ANDA","90 CAPSULE in 1 BOTTLE, PLASTIC (0378-6860-77)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Lisdexamfetamine Dimesylate","0406-5111-01","10 mg/1","CAPSULE","ORAL","ANDA211840","SpecGx LLC","0406-5111","Lisdexamfetamine Dimesylate","LISDEXAMFETAMINE DIMESYLATE","HUMAN PRESCRIPTION DRUG","08/25/2023","N/A","ANDA","100 CAPSULE in 1 BOTTLE (0406-5111-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Lisdexamfetamine Dimesylate","0406-5112-01","20 mg/1","CAPSULE","ORAL","ANDA211840","SpecGx LLC","0406-5112","Lisdexamfetamine Dimesylate","LISDEXAMFETAMINE DIMESYLATE","HUMAN PRESCRIPTION DRUG","08/25/2023","N/A","ANDA","100 CAPSULE in 1 BOTTLE (0406-5112-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Lisdexamfetamine Dimesylate","0406-5113-01","30 mg/1","CAPSULE","ORAL","ANDA211840","SpecGx LLC","0406-5113","Lisdexamfetamine Dimesylate","LISDEXAMFETAMINE DIMESYLATE","HUMAN PRESCRIPTION DRUG","08/25/2023","N/A","ANDA","100 CAPSULE in 1 BOTTLE (0406-5113-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Lisdexamfetamine Dimesylate","0406-5114-01","40 mg/1","CAPSULE","ORAL","ANDA211840","SpecGx LLC","0406-5114","Lisdexamfetamine Dimesylate","LISDEXAMFETAMINE DIMESYLATE","HUMAN PRESCRIPTION DRUG","08/25/2023","N/A","ANDA","100 CAPSULE in 1 BOTTLE (0406-5114-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Lisdexamfetamine Dimesylate","0406-5115-01","50 mg/1","CAPSULE","ORAL","ANDA211840","SpecGx LLC","0406-5115","Lisdexamfetamine Dimesylate","LISDEXAMFETAMINE DIMESYLATE","HUMAN PRESCRIPTION DRUG","08/25/2023","N/A","ANDA","100 CAPSULE in 1 BOTTLE (0406-5115-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Lisdexamfetamine Dimesylate","0406-5116-01","60 mg/1","CAPSULE","ORAL","ANDA211840","SpecGx LLC","0406-5116","Lisdexamfetamine Dimesylate","LISDEXAMFETAMINE DIMESYLATE","HUMAN PRESCRIPTION DRUG","08/25/2023","N/A","ANDA","100 CAPSULE in 1 BOTTLE (0406-5116-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Lisdexamfetamine Dimesylate","0406-5117-01","70 mg/1","CAPSULE","ORAL","ANDA211840","SpecGx LLC","0406-5117","Lisdexamfetamine Dimesylate","LISDEXAMFETAMINE DIMESYLATE","HUMAN PRESCRIPTION DRUG","08/25/2023","N/A","ANDA","100 CAPSULE in 1 BOTTLE (0406-5117-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Lisdexamfetamine Dimesylate","0406-5124-01","10 mg/1","TABLET, CHEWABLE","ORAL","ANDA218850","SpecGx LLC","0406-5124","Lisdexamfetamine Dimesylate","LISDEXAMFETAMINE DIMESYLATE","HUMAN PRESCRIPTION DRUG","12/17/2024","N/A","ANDA","100 TABLET, CHEWABLE in 1 BOTTLE (0406-5124-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Lisdexamfetamine Dimesylate","0406-5125-01","20 mg/1","TABLET, CHEWABLE","ORAL","ANDA218850","SpecGx LLC","0406-5125","Lisdexamfetamine Dimesylate","LISDEXAMFETAMINE DIMESYLATE","HUMAN PRESCRIPTION DRUG","12/17/2024","N/A","ANDA","100 TABLET, CHEWABLE in 1 BOTTLE (0406-5125-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Lisdexamfetamine Dimesylate","0406-5126-01","30 mg/1","TABLET, CHEWABLE","ORAL","ANDA218850","SpecGx LLC","0406-5126","Lisdexamfetamine Dimesylate","LISDEXAMFETAMINE DIMESYLATE","HUMAN PRESCRIPTION DRUG","12/17/2024","N/A","ANDA","100 TABLET, CHEWABLE in 1 BOTTLE (0406-5126-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Lisdexamfetamine Dimesylate","0406-5127-01","40 mg/1","TABLET, CHEWABLE","ORAL","ANDA218850","SpecGx LLC","0406-5127","Lisdexamfetamine Dimesylate","LISDEXAMFETAMINE DIMESYLATE","HUMAN PRESCRIPTION DRUG","12/17/2024","N/A","ANDA","100 TABLET, CHEWABLE in 1 BOTTLE (0406-5127-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Lisdexamfetamine Dimesylate","0406-5128-01","50 mg/1","TABLET, CHEWABLE","ORAL","ANDA218850","SpecGx LLC","0406-5128","Lisdexamfetamine Dimesylate","LISDEXAMFETAMINE DIMESYLATE","HUMAN PRESCRIPTION DRUG","12/17/2024","N/A","ANDA","100 TABLET, CHEWABLE in 1 BOTTLE (0406-5128-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Lisdexamfetamine Dimesylate","0406-5129-01","60 mg/1","TABLET, CHEWABLE","ORAL","ANDA218850","SpecGx LLC","0406-5129","Lisdexamfetamine Dimesylate","LISDEXAMFETAMINE DIMESYLATE","HUMAN PRESCRIPTION DRUG","12/17/2024","N/A","ANDA","100 TABLET, CHEWABLE in 1 BOTTLE (0406-5129-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Lisdexamfetamine dimesylate","0480-3564-01","70 mg/1","CAPSULE","ORAL","ANDA202802","Teva Pharmaceuticals, Inc.","0480-3564","Lisdexamfetamine dimesylate","LISDEXAMFETAMINE DIMESYLATE","HUMAN PRESCRIPTION DRUG","12/17/2024","N/A","ANDA","100 CAPSULE in 1 BOTTLE (0480-3564-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Lisdexamfetamine dimesylate","0480-3565-01","10 mg/1","CAPSULE","ORAL","ANDA202802","Teva Pharmaceuticals, Inc.","0480-3565","Lisdexamfetamine dimesylate","LISDEXAMFETAMINE DIMESYLATE","HUMAN PRESCRIPTION DRUG","12/17/2024","N/A","ANDA","100 CAPSULE in 1 BOTTLE (0480-3565-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Lisdexamfetamine dimesylate","0480-3566-01","20 mg/1","CAPSULE","ORAL","ANDA202802","Teva Pharmaceuticals, Inc.","0480-3566","Lisdexamfetamine dimesylate","LISDEXAMFETAMINE DIMESYLATE","HUMAN PRESCRIPTION DRUG","12/17/2024","N/A","ANDA","100 CAPSULE in 1 BOTTLE (0480-3566-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Lisdexamfetamine dimesylate","0480-3567-01","30 mg/1","CAPSULE","ORAL","ANDA202802","Teva Pharmaceuticals, Inc.","0480-3567","Lisdexamfetamine dimesylate","LISDEXAMFETAMINE DIMESYLATE","HUMAN PRESCRIPTION DRUG","12/17/2024","N/A","ANDA","100 CAPSULE in 1 BOTTLE (0480-3567-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Lisdexamfetamine dimesylate","0480-3568-01","40 mg/1","CAPSULE","ORAL","ANDA202802","Teva Pharmaceuticals, Inc.","0480-3568","Lisdexamfetamine dimesylate","LISDEXAMFETAMINE DIMESYLATE","HUMAN PRESCRIPTION DRUG","12/17/2024","N/A","ANDA","100 CAPSULE in 1 BOTTLE (0480-3568-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Lisdexamfetamine dimesylate","0480-3569-01","50 mg/1","CAPSULE","ORAL","ANDA202802","Teva Pharmaceuticals, Inc.","0480-3569","Lisdexamfetamine dimesylate","LISDEXAMFETAMINE DIMESYLATE","HUMAN PRESCRIPTION DRUG","12/17/2024","N/A","ANDA","100 CAPSULE in 1 BOTTLE (0480-3569-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Lisdexamfetamine dimesylate","0480-3570-01","60 mg/1","CAPSULE","ORAL","ANDA202802","Teva Pharmaceuticals, Inc.","0480-3570","Lisdexamfetamine dimesylate","LISDEXAMFETAMINE DIMESYLATE","HUMAN PRESCRIPTION DRUG","12/17/2024","N/A","ANDA","100 CAPSULE in 1 BOTTLE (0480-3570-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"lisdexamfetamine dimesylate","0480-9737-01","10 mg/1","TABLET, CHEWABLE","ORAL","ANDA215415","Teva Pharmaceuticals, Inc.","0480-9737","lisdexamfetamine dimesylate","LISDEXAMFETAMINE DIMESYLATE","HUMAN PRESCRIPTION DRUG","09/16/2024","N/A","ANDA","100 TABLET, CHEWABLE in 1 BOTTLE (0480-9737-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"lisdexamfetamine dimesylate","0480-9738-01","20 mg/1","TABLET, CHEWABLE","ORAL","ANDA215415","Teva Pharmaceuticals, Inc.","0480-9738","lisdexamfetamine dimesylate","LISDEXAMFETAMINE DIMESYLATE","HUMAN PRESCRIPTION DRUG","09/16/2024","N/A","ANDA","100 TABLET, CHEWABLE in 1 BOTTLE (0480-9738-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"lisdexamfetamine dimesylate","0480-9739-01","30 mg/1","TABLET, CHEWABLE","ORAL","ANDA215415","Teva Pharmaceuticals, Inc.","0480-9739","lisdexamfetamine dimesylate","LISDEXAMFETAMINE DIMESYLATE","HUMAN PRESCRIPTION DRUG","09/16/2024","N/A","ANDA","100 TABLET, CHEWABLE in 1 BOTTLE (0480-9739-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"lisdexamfetamine dimesylate","0480-9741-01","40 mg/1","TABLET, CHEWABLE","ORAL","ANDA215415","Teva Pharmaceuticals, Inc.","0480-9741","lisdexamfetamine dimesylate","LISDEXAMFETAMINE DIMESYLATE","HUMAN PRESCRIPTION DRUG","09/16/2024","N/A","ANDA","100 TABLET, CHEWABLE in 1 BOTTLE (0480-9741-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"lisdexamfetamine dimesylate","0480-9742-01","50 mg/1","TABLET, CHEWABLE","ORAL","ANDA215415","Teva Pharmaceuticals, Inc.","0480-9742","lisdexamfetamine dimesylate","LISDEXAMFETAMINE DIMESYLATE","HUMAN PRESCRIPTION DRUG","09/16/2024","N/A","ANDA","100 TABLET, CHEWABLE in 1 BOTTLE (0480-9742-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"lisdexamfetamine dimesylate","0480-9744-01","60 mg/1","TABLET, CHEWABLE","ORAL","ANDA215415","Teva Pharmaceuticals, Inc.","0480-9744","lisdexamfetamine dimesylate","LISDEXAMFETAMINE DIMESYLATE","HUMAN PRESCRIPTION DRUG","09/16/2024","N/A","ANDA","100 TABLET, CHEWABLE in 1 BOTTLE (0480-9744-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Lisdexamfetamine Dimesylate","0527-4661-37","10 mg/1","CAPSULE","ORAL","ANDA215802","Lannett Company, Inc.","0527-4661","Lisdexamfetamine Dimesylate","LISDEXAMFETAMINE DIMESYLATE","HUMAN PRESCRIPTION DRUG","08/25/2023","N/A","ANDA","100 CAPSULE in 1 BOTTLE (0527-4661-37)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Lisdexamfetamine Dimesylate","0527-4662-37","20 mg/1","CAPSULE","ORAL","ANDA215802","Lannett Company, Inc.","0527-4662","Lisdexamfetamine Dimesylate","LISDEXAMFETAMINE DIMESYLATE","HUMAN PRESCRIPTION DRUG","08/25/2023","N/A","ANDA","100 CAPSULE in 1 BOTTLE (0527-4662-37)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Lisdexamfetamine Dimesylate","0527-4663-37","30 mg/1","CAPSULE","ORAL","ANDA215802","Lannett Company, Inc.","0527-4663","Lisdexamfetamine Dimesylate","LISDEXAMFETAMINE DIMESYLATE","HUMAN PRESCRIPTION DRUG","08/25/2023","N/A","ANDA","100 CAPSULE in 1 BOTTLE (0527-4663-37)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Lisdexamfetamine Dimesylate","0527-4664-37","40 mg/1","CAPSULE","ORAL","ANDA215802","Lannett Company, Inc.","0527-4664","Lisdexamfetamine Dimesylate","LISDEXAMFETAMINE DIMESYLATE","HUMAN PRESCRIPTION DRUG","08/25/2023","N/A","ANDA","100 CAPSULE in 1 BOTTLE (0527-4664-37)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Lisdexamfetamine Dimesylate","0527-4665-37","50 mg/1","CAPSULE","ORAL","ANDA215802","Lannett Company, Inc.","0527-4665","Lisdexamfetamine Dimesylate","LISDEXAMFETAMINE DIMESYLATE","HUMAN PRESCRIPTION DRUG","08/25/2023","N/A","ANDA","100 CAPSULE in 1 BOTTLE (0527-4665-37)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Lisdexamfetamine Dimesylate","0527-4666-37","60 mg/1","CAPSULE","ORAL","ANDA215802","Lannett Company, Inc.","0527-4666","Lisdexamfetamine Dimesylate","LISDEXAMFETAMINE DIMESYLATE","HUMAN PRESCRIPTION DRUG","08/25/2023","N/A","ANDA","100 CAPSULE in 1 BOTTLE (0527-4666-37)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Lisdexamfetamine Dimesylate","0527-4667-37","70 mg/1","CAPSULE","ORAL","ANDA215802","Lannett Company, Inc.","0527-4667","Lisdexamfetamine Dimesylate","LISDEXAMFETAMINE DIMESYLATE","HUMAN PRESCRIPTION DRUG","08/25/2023","N/A","ANDA","100 CAPSULE in 1 BOTTLE (0527-4667-37)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Lisdexamfetamine dimesylate","0781-2299-01","10 mg/1","CAPSULE","ORAL","ANDA202836","Sandoz Inc","0781-2299","Lisdexamfetamine dimesylate","LISDEXAMFETAMINE DIMESYLATE","HUMAN PRESCRIPTION DRUG","09/16/2025","N/A","ANDA","100 CAPSULE in 1 BOTTLE (0781-2299-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Lisdexamfetamine dimesylate","0781-2476-01","20 mg/1","CAPSULE","ORAL","ANDA202836","Sandoz Inc","0781-2476","Lisdexamfetamine dimesylate","LISDEXAMFETAMINE DIMESYLATE","HUMAN PRESCRIPTION DRUG","09/16/2025","N/A","ANDA","100 CAPSULE in 1 BOTTLE (0781-2476-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Lisdexamfetamine dimesylate","0781-2477-01","30 mg/1","CAPSULE","ORAL","ANDA202836","Sandoz Inc","0781-2477","Lisdexamfetamine dimesylate","LISDEXAMFETAMINE DIMESYLATE","HUMAN PRESCRIPTION DRUG","09/16/2025","N/A","ANDA","100 CAPSULE in 1 BOTTLE (0781-2477-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Lisdexamfetamine dimesylate","0781-2478-01","40 mg/1","CAPSULE","ORAL","ANDA202836","Sandoz Inc","0781-2478","Lisdexamfetamine dimesylate","LISDEXAMFETAMINE DIMESYLATE","HUMAN PRESCRIPTION DRUG","09/16/2025","N/A","ANDA","100 CAPSULE in 1 BOTTLE (0781-2478-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Lisdexamfetamine dimesylate","0781-2479-01","50 mg/1","CAPSULE","ORAL","ANDA202836","Sandoz Inc","0781-2479","Lisdexamfetamine dimesylate","LISDEXAMFETAMINE DIMESYLATE","HUMAN PRESCRIPTION DRUG","09/16/2025","N/A","ANDA","100 CAPSULE in 1 BOTTLE (0781-2479-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Lisdexamfetamine dimesylate","0781-2480-01","60 mg/1","CAPSULE","ORAL","ANDA202836","Sandoz Inc","0781-2480","Lisdexamfetamine dimesylate","LISDEXAMFETAMINE DIMESYLATE","HUMAN PRESCRIPTION DRUG","09/16/2025","N/A","ANDA","100 CAPSULE in 1 BOTTLE (0781-2480-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Lisdexamfetamine dimesylate","0781-2481-01","70 mg/1","CAPSULE","ORAL","ANDA202836","Sandoz Inc","0781-2481","Lisdexamfetamine dimesylate","LISDEXAMFETAMINE DIMESYLATE","HUMAN PRESCRIPTION DRUG","09/16/2025","N/A","ANDA","100 CAPSULE in 1 BOTTLE (0781-2481-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"LISDEXAMFETAMINE DIMESYLATE","31722-321-01","10 mg/1","TABLET, CHEWABLE","ORAL","ANDA217068","Camber Pharmaceuticals, Inc.","31722-321","lisdexamfetamine dimesylate","LISDEXAMFETAMINE DIMESYLATE","HUMAN PRESCRIPTION DRUG","08/25/2023","N/A","ANDA","100 TABLET, CHEWABLE in 1 BOTTLE (31722-321-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"LISDEXAMFETAMINE DIMESYLATE","31722-322-01","20 mg/1","TABLET, CHEWABLE","ORAL","ANDA217068","Camber Pharmaceuticals, Inc.","31722-322","lisdexamfetamine dimesylate","LISDEXAMFETAMINE DIMESYLATE","HUMAN PRESCRIPTION DRUG","08/25/2023","N/A","ANDA","100 TABLET, CHEWABLE in 1 BOTTLE (31722-322-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"LISDEXAMFETAMINE DIMESYLATE","31722-323-01","30 mg/1","TABLET, CHEWABLE","ORAL","ANDA217068","Camber Pharmaceuticals, Inc.","31722-323","lisdexamfetamine dimesylate","LISDEXAMFETAMINE DIMESYLATE","HUMAN PRESCRIPTION DRUG","08/25/2023","N/A","ANDA","100 TABLET, CHEWABLE in 1 BOTTLE (31722-323-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"LISDEXAMFETAMINE DIMESYLATE","31722-324-01","40 mg/1","TABLET, CHEWABLE","ORAL","ANDA217068","Camber Pharmaceuticals, Inc.","31722-324","lisdexamfetamine dimesylate","LISDEXAMFETAMINE DIMESYLATE","HUMAN PRESCRIPTION DRUG","08/25/2023","N/A","ANDA","100 TABLET, CHEWABLE in 1 BOTTLE (31722-324-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"LISDEXAMFETAMINE DIMESYLATE","31722-325-01","50 mg/1","TABLET, CHEWABLE","ORAL","ANDA217068","Camber Pharmaceuticals, Inc.","31722-325","lisdexamfetamine dimesylate","LISDEXAMFETAMINE DIMESYLATE","HUMAN PRESCRIPTION DRUG","08/25/2023","N/A","ANDA","100 TABLET, CHEWABLE in 1 BOTTLE (31722-325-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"LISDEXAMFETAMINE DIMESYLATE","31722-326-01","60 mg/1","TABLET, CHEWABLE","ORAL","ANDA217068","Camber Pharmaceuticals, Inc.","31722-326","lisdexamfetamine dimesylate","LISDEXAMFETAMINE DIMESYLATE","HUMAN PRESCRIPTION DRUG","08/25/2023","N/A","ANDA","100 TABLET, CHEWABLE in 1 BOTTLE (31722-326-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"LISDEXAMFETAMINE DIMESYLATE","31722-350-01","10 mg/1","CAPSULE","ORAL","ANDA217442","Camber Pharmaceuticals, Inc.","31722-350","Lisdexamfetamine dimesylate","LISDEXAMFETAMINE DIMESYLATE","HUMAN PRESCRIPTION DRUG","09/09/2024","N/A","ANDA","100 CAPSULE in 1 BOTTLE (31722-350-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
