"Proprietary Name","NDC Package Code","Strength","Dosage Form","Route","Appl. No.","Labeler Name","Product NDC","Nonproprietary Name","Substance Name","Product Type Name","Start Marketing Date","End Marketing Date","Market Category","Package Description","Pharm Class","DEA","Sample Package","Listing Record Certified Through:"
"Dexmethylphenidate Hydrochloride","0093-5562-01","40 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA202731","Teva Pharmaceuticals USA, Inc.","0093-5562","Dexmethylphenidate Hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","11/21/2013","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (0093-5562-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate hydrochloride","0115-1682-01","5 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA079108","Amneal Pharmaceuticals of New York LLC","0115-1682","Dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/06/2015","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE, PLASTIC (0115-1682-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate hydrochloride","0115-1683-01","10 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA079108","Amneal Pharmaceuticals of New York LLC","0115-1683","Dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/06/2015","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE, PLASTIC (0115-1683-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate hydrochloride","0115-1684-01","15 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA079108","Amneal Pharmaceuticals of New York LLC","0115-1684","Dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","11/11/2014","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE, PLASTIC (0115-1684-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate hydrochloride","0115-1685-01","20 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA079108","Amneal Pharmaceuticals of New York LLC","0115-1685","Dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/21/2015","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE, PLASTIC (0115-1685-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate hydrochloride","0115-1686-01","30 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA079108","Amneal Pharmaceuticals of New York LLC","0115-1686","Dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/24/2014","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE, PLASTIC (0115-1686-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate hydrochloride","0115-1709-01","25 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA203614","Amneal Pharmaceuticals of New York LLC","0115-1709","Dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/05/2017","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE, PLASTIC (0115-1709-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate hydrochloride","0115-1710-01","35 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA203614","Amneal Pharmaceuticals of New York LLC","0115-1710","Dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/05/2017","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE, PLASTIC (0115-1710-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate hydrochloride","0115-9918-01","5 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA079108","Amneal Pharmaceuticals of New York LLC","0115-9918","Dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/06/2015","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE, PLASTIC (0115-9918-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate hydrochloride","0115-9919-01","10 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA079108","Amneal Pharmaceuticals of New York LLC","0115-9919","Dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/06/2015","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE, PLASTIC (0115-9919-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate hydrochloride","0115-9920-01","15 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA079108","Amneal Pharmaceuticals of New York LLC","0115-9920","Dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","11/11/2014","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE, PLASTIC (0115-9920-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate hydrochloride","0115-9921-01","20 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA079108","Amneal Pharmaceuticals of New York LLC","0115-9921","Dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/21/2015","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE, PLASTIC (0115-9921-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate hydrochloride","0115-9922-01","30 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA079108","Amneal Pharmaceuticals of New York LLC","0115-9922","Dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/24/2014","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE, PLASTIC (0115-9922-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","0527-8106-37","5 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA210279","Lannett Company, Inc.","0527-8106","dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/09/2018","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (0527-8106-37)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","0527-8107-37","10 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA210279","Lannett Company, Inc.","0527-8107","dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/09/2018","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (0527-8107-37)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","0527-8108-37","15 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA210279","Lannett Company, Inc.","0527-8108","dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/09/2018","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (0527-8108-37)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","0527-8109-37","20 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA210279","Lannett Company, Inc.","0527-8109","dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/09/2018","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (0527-8109-37)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","0527-8110-37","25 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA210279","Lannett Company, Inc.","0527-8110","dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/09/2018","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (0527-8110-37)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","0527-8111-37","30 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA210279","Lannett Company, Inc.","0527-8111","dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/09/2018","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (0527-8111-37)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","0527-8112-37","35 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA210279","Lannett Company, Inc.","0527-8112","dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/09/2018","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (0527-8112-37)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","0527-8113-37","40 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA210279","Lannett Company, Inc.","0527-8113","dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/09/2018","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (0527-8113-37)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","10702-106-01","2.5 mg/1","TABLET","ORAL","ANDA206931","KVK-TECH, INC","10702-106","Dexmethylphenidate Hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/04/2015","N/A","ANDA","100 TABLET in 1 BOTTLE (10702-106-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","10702-107-01","5 mg/1","TABLET","ORAL","ANDA206931","KVK-TECH, INC","10702-107","Dexmethylphenidate Hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/04/2015","N/A","ANDA","100 TABLET in 1 BOTTLE (10702-107-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","10702-108-01","10 mg/1","TABLET","ORAL","ANDA206931","KVK-TECH, INC","10702-108","Dexmethylphenidate Hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/04/2015","N/A","ANDA","100 TABLET in 1 BOTTLE (10702-108-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","27808-091-01","2.5 mg/1","TABLET","ORAL","ANDA207901","Cranbury Pharmaceuticals, LLC","27808-091","dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","11/30/2001","N/A","ANDA","100 TABLET in 1 BOTTLE, PLASTIC (27808-091-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","27808-092-01","5 mg/1","TABLET","ORAL","ANDA207901","Cranbury Pharmaceuticals, LLC","27808-092","dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","11/30/2001","N/A","ANDA","100 TABLET in 1 BOTTLE (27808-092-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","27808-093-01","10 mg/1","TABLET","ORAL","ANDA207901","Cranbury Pharmaceuticals, LLC","27808-093","dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","11/30/2001","N/A","ANDA","100 TABLET in 1 BOTTLE (27808-093-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"DEXMETHYLPHENIDATE HYDROCHLORIDE","31722-229-01","5 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA215523","Camber Pharmaceuticals, Inc.","31722-229","dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/08/2021","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (31722-229-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"DEXMETHYLPHENIDATE HYDROCHLORIDE","31722-230-01","10 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA215523","Camber Pharmaceuticals, Inc.","31722-230","dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/08/2021","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (31722-230-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"DEXMETHYLPHENIDATE HYDROCHLORIDE","31722-231-01","15 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA215523","Camber Pharmaceuticals, Inc.","31722-231","dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/08/2021","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (31722-231-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"DEXMETHYLPHENIDATE HYDROCHLORIDE","31722-232-01","20 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA215523","Camber Pharmaceuticals, Inc.","31722-232","dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/08/2021","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (31722-232-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"DEXMETHYLPHENIDATE HYDROCHLORIDE","31722-233-01","25 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA215523","Camber Pharmaceuticals, Inc.","31722-233","dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/08/2021","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (31722-233-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"DEXMETHYLPHENIDATE HYDROCHLORIDE","31722-234-01","30 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA215523","Camber Pharmaceuticals, Inc.","31722-234","dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/08/2021","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (31722-234-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"DEXMETHYLPHENIDATE HYDROCHLORIDE","31722-235-01","35 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA215523","Camber Pharmaceuticals, Inc.","31722-235","dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/08/2021","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (31722-235-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"DEXMETHYLPHENIDATE HYDROCHLORIDE","31722-236-01","40 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA215523","Camber Pharmaceuticals, Inc.","31722-236","dexmethylphenidate hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/08/2021","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (31722-236-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","43386-860-01","5 mg/1","TABLET","ORAL","ANDA204534","Lupin Pharmaceuticals,Inc.","43386-860","Dexmethylphenidate Hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/04/2015","N/A","ANDA","100 TABLET in 1 BOTTLE (43386-860-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","43386-861-01","10 mg/1","TABLET","ORAL","ANDA204534","Lupin Pharmaceuticals,Inc.","43386-861","Dexmethylphenidate Hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/04/2015","N/A","ANDA","100 TABLET in 1 BOTTLE (43386-861-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","43386-862-01","2.5 mg/1","TABLET","ORAL","ANDA204534","Lupin Pharmaceuticals,Inc.","43386-862","Dexmethylphenidate Hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/04/2015","N/A","ANDA","100 TABLET in 1 BOTTLE (43386-862-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","49884-048-01","5 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA202842","Par Health USA, LLC","49884-048","Dexmethylphenidate Hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","01/05/2017","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (49884-048-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","49884-049-01","10 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA202842","Par Health USA, LLC","49884-049","Dexmethylphenidate Hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","01/05/2017","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (49884-049-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","49884-248-01","20 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA202842","Par Health USA, LLC","49884-248","Dexmethylphenidate Hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","01/05/2017","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (49884-248-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","49884-333-01","25 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA202842","Par Health USA, LLC","49884-333","Dexmethylphenidate Hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","01/05/2017","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (49884-333-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","49884-339-01","35 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA202842","Par Health USA, LLC","49884-339","Dexmethylphenidate Hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","01/05/2017","N/A","ANDA","100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (49884-339-01)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2026"
"Dexmethylphenidate Hydrochloride","49884-428-10","15 mg/1","CAPSULE, EXTENDED RELEASE","ORAL","ANDA078992","Par Health USA, LLC","49884-428","Dexmethylphenidate Hydrochloride","DEXMETHYLPHENIDATE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","11/19/2013","N/A","ANDA","1000 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (49884-428-10)","Central Nervous System Stimulant [EPC],  Central Nervous System Stimulation [PE]","CII","No","12/31/2027"
