"Proprietary Name","NDC Package Code","Strength","Dosage Form","Route","Appl. No.","Labeler Name","Product NDC","Nonproprietary Name","Substance Name","Product Type Name","Start Marketing Date","End Marketing Date","Market Category","Package Description","Pharm Class","DEA","Sample Package","Listing Record Certified Through:"
"bupropion","65841-780-10","300 mg/1","TABLET, EXTENDED RELEASE","ORAL","ANDA201567","Zydus Lifesciences Limited","65841-780","bupropion","BUPROPION HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/15/2014","N/A","ANDA","1000 TABLET, EXTENDED RELEASE in 1 BOTTLE (65841-780-10)","Aminoketone [EPC],  Dopamine Uptake Inhibitors [MoA],  Increased Dopamine Activity [PE],  Increased Norepinephrine Activity [PE],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"bupropion","65841-780-16","300 mg/1","TABLET, EXTENDED RELEASE","ORAL","ANDA201567","Zydus Lifesciences Limited","65841-780","bupropion","BUPROPION HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/15/2014","N/A","ANDA","90 TABLET, EXTENDED RELEASE in 1 BOTTLE (65841-780-16)","Aminoketone [EPC],  Dopamine Uptake Inhibitors [MoA],  Increased Dopamine Activity [PE],  Increased Norepinephrine Activity [PE],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"bupropion","65841-836-05","150 mg/1","TABLET, EXTENDED RELEASE","ORAL","ANDA201567","Zydus Lifesciences Limited","65841-836","bupropion","BUPROPION HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/02/2018","N/A","ANDA","500 TABLET, EXTENDED RELEASE in 1 BOTTLE (65841-836-05)","Aminoketone [EPC],  Dopamine Uptake Inhibitors [MoA],  Increased Dopamine Activity [PE],  Increased Norepinephrine Activity [PE],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"bupropion","65841-836-06","150 mg/1","TABLET, EXTENDED RELEASE","ORAL","ANDA201567","Zydus Lifesciences Limited","65841-836","bupropion","BUPROPION HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/02/2018","N/A","ANDA","30 TABLET, EXTENDED RELEASE in 1 BOTTLE (65841-836-06)","Aminoketone [EPC],  Dopamine Uptake Inhibitors [MoA],  Increased Dopamine Activity [PE],  Increased Norepinephrine Activity [PE],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"bupropion","65841-836-10","150 mg/1","TABLET, EXTENDED RELEASE","ORAL","ANDA201567","Zydus Lifesciences Limited","65841-836","bupropion","BUPROPION HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/02/2018","N/A","ANDA","1000 TABLET, EXTENDED RELEASE in 1 BOTTLE (65841-836-10)","Aminoketone [EPC],  Dopamine Uptake Inhibitors [MoA],  Increased Dopamine Activity [PE],  Increased Norepinephrine Activity [PE],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"bupropion","65841-836-16","150 mg/1","TABLET, EXTENDED RELEASE","ORAL","ANDA201567","Zydus Lifesciences Limited","65841-836","bupropion","BUPROPION HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/02/2018","N/A","ANDA","90 TABLET, EXTENDED RELEASE in 1 BOTTLE (65841-836-16)","Aminoketone [EPC],  Dopamine Uptake Inhibitors [MoA],  Increased Dopamine Activity [PE],  Increased Norepinephrine Activity [PE],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"bupropion","68382-353-06","150 mg/1","TABLET, EXTENDED RELEASE","ORAL","ANDA201567","Zydus Pharmaceuticals USA Inc.","68382-353","bupropion","BUPROPION HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/02/2018","N/A","ANDA","30 TABLET, EXTENDED RELEASE in 1 BOTTLE (68382-353-06)","Aminoketone [EPC],  Dopamine Uptake Inhibitors [MoA],  Increased Dopamine Activity [PE],  Increased Norepinephrine Activity [PE],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"bupropion","68382-353-16","150 mg/1","TABLET, EXTENDED RELEASE","ORAL","ANDA201567","Zydus Pharmaceuticals USA Inc.","68382-353","bupropion","BUPROPION HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/02/2018","N/A","ANDA","90 TABLET, EXTENDED RELEASE in 1 BOTTLE (68382-353-16)","Aminoketone [EPC],  Dopamine Uptake Inhibitors [MoA],  Increased Dopamine Activity [PE],  Increased Norepinephrine Activity [PE],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"bupropion","68382-353-10","150 mg/1","TABLET, EXTENDED RELEASE","ORAL","ANDA201567","Zydus Pharmaceuticals USA Inc.","68382-353","bupropion","BUPROPION HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/02/2018","N/A","ANDA","1000 TABLET, EXTENDED RELEASE in 1 BOTTLE (68382-353-10)","Aminoketone [EPC],  Dopamine Uptake Inhibitors [MoA],  Increased Dopamine Activity [PE],  Increased Norepinephrine Activity [PE],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"bupropion","68382-353-05","150 mg/1","TABLET, EXTENDED RELEASE","ORAL","ANDA201567","Zydus Pharmaceuticals USA Inc.","68382-353","bupropion","BUPROPION HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/02/2018","N/A","ANDA","500 TABLET, EXTENDED RELEASE in 1 BOTTLE (68382-353-05)","Aminoketone [EPC],  Dopamine Uptake Inhibitors [MoA],  Increased Dopamine Activity [PE],  Increased Norepinephrine Activity [PE],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"bupropion","68382-354-16","300 mg/1","TABLET, EXTENDED RELEASE","ORAL","ANDA201567","Zydus Pharmaceuticals USA Inc.","68382-354","bupropion","BUPROPION HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/15/2014","N/A","ANDA","90 TABLET, EXTENDED RELEASE in 1 BOTTLE (68382-354-16)","Aminoketone [EPC],  Dopamine Uptake Inhibitors [MoA],  Increased Dopamine Activity [PE],  Increased Norepinephrine Activity [PE],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"bupropion","68382-354-10","300 mg/1","TABLET, EXTENDED RELEASE","ORAL","ANDA201567","Zydus Pharmaceuticals USA Inc.","68382-354","bupropion","BUPROPION HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/15/2014","N/A","ANDA","1000 TABLET, EXTENDED RELEASE in 1 BOTTLE (68382-354-10)","Aminoketone [EPC],  Dopamine Uptake Inhibitors [MoA],  Increased Dopamine Activity [PE],  Increased Norepinephrine Activity [PE],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"bupropion","68382-354-06","300 mg/1","TABLET, EXTENDED RELEASE","ORAL","ANDA201567","Zydus Pharmaceuticals USA Inc.","68382-354","bupropion","BUPROPION HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/15/2014","N/A","ANDA","30 TABLET, EXTENDED RELEASE in 1 BOTTLE (68382-354-06)","Aminoketone [EPC],  Dopamine Uptake Inhibitors [MoA],  Increased Dopamine Activity [PE],  Increased Norepinephrine Activity [PE],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"bupropion","68382-354-05","300 mg/1","TABLET, EXTENDED RELEASE","ORAL","ANDA201567","Zydus Pharmaceuticals USA Inc.","68382-354","bupropion","BUPROPION HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/15/2014","N/A","ANDA","500 TABLET, EXTENDED RELEASE in 1 BOTTLE (68382-354-05)","Aminoketone [EPC],  Dopamine Uptake Inhibitors [MoA],  Increased Dopamine Activity [PE],  Increased Norepinephrine Activity [PE],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"bupropion","71205-565-60","150 mg/1","TABLET, EXTENDED RELEASE","ORAL","ANDA202304","Proficient Rx LP","71205-565","bupropion hydrochloride","BUPROPION HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/11/2021","N/A","ANDA","60 TABLET, EXTENDED RELEASE in 1 BOTTLE (71205-565-60)","Aminoketone [EPC],  Dopamine Uptake Inhibitors [MoA],  Increased Dopamine Activity [PE],  Increased Norepinephrine Activity [PE],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"bupropion","71205-565-30","150 mg/1","TABLET, EXTENDED RELEASE","ORAL","ANDA202304","Proficient Rx LP","71205-565","bupropion hydrochloride","BUPROPION HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/11/2021","N/A","ANDA","30 TABLET, EXTENDED RELEASE in 1 BOTTLE (71205-565-30)","Aminoketone [EPC],  Dopamine Uptake Inhibitors [MoA],  Increased Dopamine Activity [PE],  Increased Norepinephrine Activity [PE],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"bupropion","71205-565-90","150 mg/1","TABLET, EXTENDED RELEASE","ORAL","ANDA202304","Proficient Rx LP","71205-565","bupropion hydrochloride","BUPROPION HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/11/2021","N/A","ANDA","90 TABLET, EXTENDED RELEASE in 1 BOTTLE (71205-565-90)","Aminoketone [EPC],  Dopamine Uptake Inhibitors [MoA],  Increased Dopamine Activity [PE],  Increased Norepinephrine Activity [PE],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"bupropion","71335-0801-5","200 mg/1","TABLET, EXTENDED RELEASE","ORAL","ANDA202304","Bryant Ranch Prepack","71335-0801","bupropion hydrochloride","BUPROPION HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/09/2024","N/A","ANDA","120 TABLET, EXTENDED RELEASE in 1 BOTTLE (71335-0801-5)","Aminoketone [EPC],  Dopamine Uptake Inhibitors [MoA],  Increased Dopamine Activity [PE],  Increased Norepinephrine Activity [PE],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"bupropion","71335-0801-4","200 mg/1","TABLET, EXTENDED RELEASE","ORAL","ANDA202304","Bryant Ranch Prepack","71335-0801","bupropion hydrochloride","BUPROPION HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/09/2024","N/A","ANDA","90 TABLET, EXTENDED RELEASE in 1 BOTTLE (71335-0801-4)","Aminoketone [EPC],  Dopamine Uptake Inhibitors [MoA],  Increased Dopamine Activity [PE],  Increased Norepinephrine Activity [PE],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"bupropion","71335-0801-6","200 mg/1","TABLET, EXTENDED RELEASE","ORAL","ANDA202304","Bryant Ranch Prepack","71335-0801","bupropion hydrochloride","BUPROPION HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/09/2024","N/A","ANDA","28 TABLET, EXTENDED RELEASE in 1 BOTTLE (71335-0801-6)","Aminoketone [EPC],  Dopamine Uptake Inhibitors [MoA],  Increased Dopamine Activity [PE],  Increased Norepinephrine Activity [PE],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"bupropion","71335-0801-3","200 mg/1","TABLET, EXTENDED RELEASE","ORAL","ANDA202304","Bryant Ranch Prepack","71335-0801","bupropion hydrochloride","BUPROPION HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/09/2024","N/A","ANDA","30 TABLET, EXTENDED RELEASE in 1 BOTTLE (71335-0801-3)","Aminoketone [EPC],  Dopamine Uptake Inhibitors [MoA],  Increased Dopamine Activity [PE],  Increased Norepinephrine Activity [PE],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"bupropion","71335-0801-1","200 mg/1","TABLET, EXTENDED RELEASE","ORAL","ANDA202304","Bryant Ranch Prepack","71335-0801","bupropion hydrochloride","BUPROPION HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/01/2018","N/A","ANDA","60 TABLET, EXTENDED RELEASE in 1 BOTTLE (71335-0801-1)","Aminoketone [EPC],  Dopamine Uptake Inhibitors [MoA],  Increased Dopamine Activity [PE],  Increased Norepinephrine Activity [PE],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"bupropion","71335-0801-2","200 mg/1","TABLET, EXTENDED RELEASE","ORAL","ANDA202304","Bryant Ranch Prepack","71335-0801","bupropion hydrochloride","BUPROPION HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/09/2024","N/A","ANDA","180 TABLET, EXTENDED RELEASE in 1 BOTTLE (71335-0801-2)","Aminoketone [EPC],  Dopamine Uptake Inhibitors [MoA],  Increased Dopamine Activity [PE],  Increased Norepinephrine Activity [PE],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"Bupropion HCL","72189-457-30","100 mg/1","TABLET, FILM COATED","ORAL","ANDA076143","Direct_Rx","72189-457","Bupropion HCL","BUPROPION HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","03/30/2023","N/A","ANDA","30 TABLET, FILM COATED in 1 BOTTLE (72189-457-30)","Aminoketone [EPC],  Dopamine Uptake Inhibitors [MoA],  Increased Dopamine Activity [PE],  Increased Norepinephrine Activity [PE],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"Bupropion HCL ER (XL)","61919-558-90","150 mg/1","TABLET, EXTENDED RELEASE","ORAL","ANDA090693","Direct_Rx","61919-558","Bupropion HCL ER (XL)","BUPROPION HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/15/2024","N/A","ANDA","90 TABLET, EXTENDED RELEASE in 1 BOTTLE (61919-558-90)","Aminoketone [EPC],  Dopamine Uptake Inhibitors [MoA],  Increased Dopamine Activity [PE],  Increased Norepinephrine Activity [PE],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"Bupropion HCL ER (XL)","61919-558-72","150 mg/1","TABLET, EXTENDED RELEASE","ORAL","ANDA090693","Direct_Rx","61919-558","Bupropion HCL ER (XL)","BUPROPION HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/15/2024","N/A","ANDA","120 TABLET, EXTENDED RELEASE in 1 BOTTLE (61919-558-72)","Aminoketone [EPC],  Dopamine Uptake Inhibitors [MoA],  Increased Dopamine Activity [PE],  Increased Norepinephrine Activity [PE],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"Bupropion HCL ER (XL)","72189-539-90","300 mg/1","TABLET, EXTENDED RELEASE","ORAL","ANDA210015","Direct_RX","72189-539","Bupropion HCL ER (XL)","BUPROPION HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","03/01/2024","N/A","ANDA","90 TABLET, EXTENDED RELEASE in 1 BOTTLE (72189-539-90)","Aminoketone [EPC],  Dopamine Uptake Inhibitors [MoA],  Increased Dopamine Activity [PE],  Increased Norepinephrine Activity [PE],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"Bupropion HCL ER (XL)","72189-539-30","300 mg/1","TABLET, EXTENDED RELEASE","ORAL","ANDA210015","Direct_RX","72189-539","Bupropion HCL ER (XL)","BUPROPION HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","03/01/2024","N/A","ANDA","30 TABLET, EXTENDED RELEASE in 1 BOTTLE (72189-539-30)","Aminoketone [EPC],  Dopamine Uptake Inhibitors [MoA],  Increased Dopamine Activity [PE],  Increased Norepinephrine Activity [PE],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"Bupropion Hydrochloride","0115-5445-13","200 mg/1","TABLET, FILM COATED, EXTENDED RELEASE","ORAL","ANDA076711","Amneal Pharmaceuticals of New York LLC","0115-5445","BUPROPION HYDROCHLORIDE","BUPROPION HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/03/2004","N/A","ANDA","60 TABLET, FILM COATED, EXTENDED RELEASE in 1 BOTTLE (0115-5445-13)","Aminoketone [EPC],  Dopamine Uptake Inhibitors [MoA],  Increased Dopamine Activity [PE],  Increased Norepinephrine Activity [PE],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"Bupropion Hydrochloride","0115-6811-10","150 mg/1","TABLET, FILM COATED, EXTENDED RELEASE","ORAL","ANDA077415","Amneal Pharmaceuticals of New York LLC","0115-6811","BUPROPION HYDROCHLORIDE","BUPROPION HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/01/2009","N/A","ANDA","90 TABLET, FILM COATED, EXTENDED RELEASE in 1 BOTTLE (0115-6811-10)","Aminoketone [EPC],  Dopamine Uptake Inhibitors [MoA],  Increased Dopamine Activity [PE],  Increased Norepinephrine Activity [PE],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
"Bupropion Hydrochloride","0115-6811-02","150 mg/1","TABLET, FILM COATED, EXTENDED RELEASE","ORAL","ANDA077415","Amneal Pharmaceuticals of New York LLC","0115-6811","BUPROPION HYDROCHLORIDE","BUPROPION HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/01/2009","N/A","ANDA","500 TABLET, FILM COATED, EXTENDED RELEASE in 1 BOTTLE (0115-6811-02)","Aminoketone [EPC],  Dopamine Uptake Inhibitors [MoA],  Increased Dopamine Activity [PE],  Increased Norepinephrine Activity [PE],  Norepinephrine Uptake Inhibitors [MoA]","N/A","No","12/31/2026"
